Timestamp,Tensión (V),Corriente (A),Potencia (W),Frecuencia (Hz),Factor Potencia,Potencia Aparente (VA),Potencia Reactiva (VAR),RSSI
2025-11-16T21:25:12.774Z,117.4,0.78,91.5,60,1,91.6,3.6,-18
2025-11-16T21:25:34.422Z,117.4,0.78,91.4,59.9,1,91.6,5.6,-20
2025-11-16T21:25:34.657Z,117.4,0.78,91.4,59.9,1,91.6,5.6,-19
2025-11-16T21:25:34.907Z,117.4,0.78,91.4,60,1,91.6,5.6,-20
2025-11-16T21:25:35.200Z,117.4,0.78,91.4,60,1,91.6,5.6,-20
2025-11-16T21:25:35.542Z,117.4,0.78,91.4,59.9,1,91.6,5.6,-19
2025-11-16T21:25:35.815Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:36.125Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:36.137Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:36.431Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:36.600Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:39.474Z,119.2,0.79,93.4,59.9,1,94.2,12,-19
2025-11-16T21:25:39.716Z,119.2,0.79,93.4,59.9,1,94.2,12,-19
2025-11-16T21:25:39.959Z,119.2,0.79,93.4,59.9,1,94.2,12,-19
2025-11-16T21:25:40.199Z,119.2,0.79,93.4,59.9,1,94.2,12,-19
2025-11-16T21:25:40.437Z,119.2,0.79,93.4,60,1,94.2,12,-19
2025-11-16T21:25:43.325Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:43.564Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:43.808Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:44.110Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:44.287Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:44.529Z,119.1,0.79,93.5,59.9,1,94.1,10.5,-19
2025-11-16T21:25:44.770Z,119.9,0.79,94.4,60,1,94.7,7.8,-19
2025-11-16T21:25:45.007Z,119.9,0.79,94.4,60,1,94.7,7.8,-19
2025-11-16T21:25:45.249Z,119.9,0.79,94.4,59.9,1,94.7,7.8,-19
2025-11-16T21:25:45.494Z,119.9,0.79,94.4,59.9,1,94.7,7.8,-19
2025-11-16T21:25:45.730Z,119.9,0.79,94.4,59.9,1,94.7,7.8,-19
2025-11-16T21:25:45.969Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:25:46.208Z,120.1,0.79,94.6,60,1,94.9,7.3,-19
2025-11-16T21:25:46.452Z,120.1,0.79,94.6,60,1,94.9,7.3,-19
2025-11-16T21:25:46.692Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:25:46.934Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:25:47.172Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:47.489Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:47.654Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:47.899Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:48.134Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:48.412Z,120,0.79,94.4,59.9,1,94.8,8.7,-19
2025-11-16T21:25:48.714Z,119.8,0.79,94.3,59.9,1,94.6,8,-19
2025-11-16T21:25:48.853Z,119.8,0.79,94.3,59.9,1,94.6,8,-19
2025-11-16T21:25:49.097Z,119.8,0.79,94.3,59.9,1,94.6,8,-19
2025-11-16T21:25:49.335Z,119.8,0.79,94.3,59.9,1,94.6,8,-19
2025-11-16T21:25:49.638Z,119.8,0.79,94.3,60,1,94.6,8,-19
2025-11-16T21:25:51.033Z,119.2,0.79,93.6,59.9,1,94.2,10.3,-19
2025-11-16T21:25:51.266Z,119.2,0.79,93.6,59.9,1,94.2,10.3,-19
2025-11-16T21:25:51.511Z,119.2,0.79,93.6,59.9,1,94.2,10.3,-19
2025-11-16T21:25:51.758Z,119.2,0.79,93.6,59.9,1,94.2,10.3,-19
2025-11-16T21:25:52.095Z,119.2,0.79,93.6,59.9,1,94.2,10.3,-19
2025-11-16T21:25:52.230Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-19
2025-11-16T21:25:52.470Z,119.3,0.79,93.7,60,1,94.2,10.1,-19
2025-11-16T21:25:52.709Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-19
2025-11-16T21:25:53.015Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-19
2025-11-16T21:25:53.192Z,119.3,0.79,93.7,60,1,94.2,10.1,-19
2025-11-16T21:25:53.432Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:25:53.676Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:25:53.940Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:25:54.248Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:25:54.560Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:25:54.667Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:25:54.875Z,119.4,0.79,93.7,59.9,1,94.3,10.8,-19
2025-11-16T21:25:55.112Z,119.4,0.79,93.7,59.9,1,94.3,10.8,-19
2025-11-16T21:25:55.365Z,119.4,0.79,93.7,60,1,94.3,10.8,-19
2025-11-16T21:25:55.593Z,119.4,0.79,93.7,60,1,94.3,10.8,-19
2025-11-16T21:25:55.837Z,119.4,0.79,93.7,60,1,94.3,10.8,-19
2025-11-16T21:25:56.093Z,119.5,0.79,93.8,59.9,1,94.4,10.7,-19
2025-11-16T21:25:56.322Z,119.5,0.79,93.8,59.9,1,94.4,10.7,-19
2025-11-16T21:25:56.555Z,119.5,0.79,93.8,60,1,94.4,10.7,-19
2025-11-16T21:25:56.806Z,119.5,0.79,93.8,60,1,94.4,10.7,-19
2025-11-16T21:25:57.045Z,119.5,0.79,93.8,60,1,94.4,10.7,-19
2025-11-16T21:25:57.328Z,119.6,0.79,93.9,59.9,1,94.5,10.5,-19
2025-11-16T21:25:57.627Z,119.6,0.79,93.9,59.9,1,94.5,10.5,-19
2025-11-16T21:25:57.940Z,119.6,0.79,93.9,59.9,1,94.5,10.5,-19
2025-11-16T21:25:58.012Z,119.6,0.79,93.9,59.9,1,94.5,10.5,-19
2025-11-16T21:25:58.260Z,119.6,0.79,93.9,60,1,94.5,10.5,-19
2025-11-16T21:25:58.546Z,119.6,0.79,93.9,60,1,94.5,10.5,-19
2025-11-16T21:26:02.579Z,120,0.79,94.4,60,1,94.8,8.7,-19
2025-11-16T21:26:02.815Z,120,0.79,94.4,60,1,94.8,8.7,-19
2025-11-16T21:26:03.155Z,120,0.79,94.4,60,1,94.8,8.7,-19
2025-11-16T21:26:03.297Z,120,0.79,94.4,60,1,94.8,8.7,-19
2025-11-16T21:26:03.538Z,120,0.79,94.4,60,1,94.8,8.7,-19
2025-11-16T21:26:05.303Z,117.7,0.78,91.5,60,1,91.8,7.5,-19
2025-11-16T21:26:05.612Z,117.7,0.78,91.5,60,1,91.8,7.5,-19
2025-11-16T21:26:05.917Z,117.7,0.78,91.5,60,1,91.8,7.5,-19
2025-11-16T21:26:05.966Z,117.7,0.78,91.5,60,1,91.8,7.5,-19
2025-11-16T21:26:06.225Z,117.7,0.78,91.5,60,1,91.8,7.5,-19
2025-11-16T21:26:20.404Z,117.5,0.78,91.6,60,1,91.6,3,-19
2025-11-16T21:26:20.633Z,117.5,0.78,91.6,60,1,91.6,3,-19
2025-11-16T21:26:20.975Z,117.5,0.78,91.6,60,1,91.6,3,-19
2025-11-16T21:26:21.115Z,117.5,0.78,91.6,59.9,1,91.6,3,-19
2025-11-16T21:26:21.357Z,117.5,0.78,91.6,59.9,1,91.6,3,-19
2025-11-16T21:26:21.597Z,117.5,0.78,91.6,60,1,91.6,3,-18
2025-11-16T21:26:21.896Z,117.5,0.78,91.5,60,1,91.6,5.2,-18
2025-11-16T21:26:22.201Z,117.5,0.78,91.5,60,1,91.6,5.2,-18
2025-11-16T21:26:22.324Z,117.5,0.78,91.5,60,1,91.6,5.2,-18
2025-11-16T21:26:22.560Z,117.5,0.78,91.5,59.9,1,91.6,5.2,-18
2025-11-16T21:26:22.798Z,117.5,0.78,91.5,60,1,91.6,5.2,-18
2025-11-16T21:26:24.241Z,116.4,0.78,90.3,60,1,90.8,9.4,-17
2025-11-16T21:26:24.489Z,116.4,0.78,90.3,60,1,90.8,9.4,-17
2025-11-16T21:26:24.727Z,116.4,0.78,90.3,60,1,90.8,9.4,-17
2025-11-16T21:26:24.972Z,116.4,0.78,90.3,60,1,90.8,9.4,-17
2025-11-16T21:26:25.221Z,116.4,0.78,90.3,60,1,90.8,9.4,-17
2025-11-16T21:26:25.453Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:25.706Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:25.939Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:26.177Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:26.505Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:26.809Z,117.3,0.78,91.3,60,1,91.5,6,-17
2025-11-16T21:26:27.117Z,117.4,0.78,91.4,60,1,91.6,5.6,-17
2025-11-16T21:26:27.167Z,117.4,0.78,91.4,60,1,91.6,5.6,-17
2025-11-16T21:26:27.374Z,117.4,0.78,91.4,60,1,91.6,5.6,-17
2025-11-16T21:26:27.729Z,117.4,0.78,91.4,60,1,91.6,5.6,-17
2025-11-16T21:26:28.039Z,117.4,0.78,91.4,60,1,91.6,5.6,-17
2025-11-16T21:26:28.347Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:28.354Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:28.665Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:28.818Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:29.070Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:29.298Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:29.583Z,117.1,0.78,91.1,60,1,91.3,6.6,-17
2025-11-16T21:26:29.782Z,117.1,0.78,91.1,60,1,91.3,6.6,-17
2025-11-16T21:26:30.021Z,117.1,0.78,91.1,60,1,91.3,6.6,-17
2025-11-16T21:26:30.264Z,117.1,0.78,91.1,60,1,91.3,6.6,-17
2025-11-16T21:26:30.499Z,117.1,0.78,91.1,60,1,91.3,6.6,-17
2025-11-16T21:26:30.752Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:30.988Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:31.232Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:31.475Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:31.701Z,117.2,0.78,91.2,60,1,91.4,6.3,-17
2025-11-16T21:26:32.050Z,117.2,0.78,90.7,60,0.99,91.4,11.4,-17
2025-11-16T21:26:32.196Z,116.8,0.78,90.7,60,1,91.1,8.6,-17
2025-11-16T21:26:32.451Z,116.8,0.78,90.7,60,1,91.1,8.6,-17
2025-11-16T21:26:32.676Z,116.8,0.78,90.7,60,1,91.1,8.6,-17
2025-11-16T21:26:32.914Z,116.8,0.78,90.7,60,1,91.1,8.6,-17
2025-11-16T21:26:33.168Z,116.8,0.78,90.7,60,1,91.1,8.6,-17
2025-11-16T21:26:33.410Z,117,0.78,90.9,60,1,91.3,8.1,-17
2025-11-16T21:26:33.660Z,117,0.78,90.9,60,1,91.3,8.1,-17
2025-11-16T21:26:33.877Z,117,0.78,90.9,60,1,91.3,8.1,-17
2025-11-16T21:26:34.195Z,117,0.78,90.9,60,1,91.3,8.1,-21
2025-11-16T21:26:34.490Z,117,0.78,90.9,60,1,91.3,8.1,-19
2025-11-16T21:26:34.597Z,116.8,0.78,90.8,60,1,91.1,7.4,-19
2025-11-16T21:26:34.842Z,116.8,0.78,90.8,60,1,91.1,7.4,-20
2025-11-16T21:26:35.104Z,116.8,0.78,90.8,60,1,91.1,7.4,-19
2025-11-16T21:26:35.411Z,116.8,0.78,90.8,60,1,91.1,7.4,-19
2025-11-16T21:26:35.565Z,116.8,0.78,90.8,60,1,91.1,7.4,-19
2025-11-16T21:26:35.811Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:36.047Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:36.330Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:36.536Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:36.760Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:37.007Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:37.256Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:37.565Z,116.9,0.78,90.9,59.9,1,91.2,7.2,-19
2025-11-16T21:26:37.867Z,116.9,0.78,90.9,59.9,1,91.2,7.2,-19
2025-11-16T21:26:37.972Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:38.216Z,116.9,0.78,90.9,60,1,91.2,7.2,-19
2025-11-16T21:26:38.444Z,116.7,0.78,90.6,60,1,91,8.8,-19
2025-11-16T21:26:38.789Z,116.7,0.78,90.6,60,1,91,8.8,-19
2025-11-16T21:26:38.942Z,116.7,0.78,90.6,60,1,91,8.8,-19
2025-11-16T21:26:39.173Z,116.7,0.78,90.6,60,1,91,8.8,-19
2025-11-16T21:26:39.421Z,116.7,0.78,90.6,60,1,91,8.8,-19
2025-11-16T21:26:39.655Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:40.022Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:40.154Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:40.385Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:40.619Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:40.872Z,116.8,0.78,90.7,60,1,91.1,8.6,-19
2025-11-16T21:26:41.109Z,116.8,0.78,90.7,60,1,91.1,8.6,-19
2025-11-16T21:26:41.337Z,116.8,0.78,90.7,60,1,91.1,8.6,-19
2025-11-16T21:26:41.578Z,116.8,0.78,90.7,60,1,91.1,8.6,-19
2025-11-16T21:26:41.820Z,116.8,0.78,90.7,60,1,91.1,8.6,-18
2025-11-16T21:26:42.169Z,116.6,0.78,90.5,59.9,1,90.9,9,-18
2025-11-16T21:26:42.302Z,116.6,0.78,90.5,60,1,90.9,9,-18
2025-11-16T21:26:42.541Z,116.6,0.78,90.5,60,1,90.9,9,-18
2025-11-16T21:26:42.780Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:43.023Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:43.270Z,116.6,0.78,90.5,60,1,90.9,9,-19
2025-11-16T21:26:48.795Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-18
2025-11-16T21:26:49.037Z,114.8,0.77,88.3,60,1,88.4,4.1,-18
2025-11-16T21:26:49.275Z,114.8,0.77,88.3,60,1,88.4,4.1,-18
2025-11-16T21:26:49.542Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-18
2025-11-16T21:26:49.762Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-18
2025-11-16T21:26:53.604Z,117.1,0.78,91,60,1,91.3,7.9,-19
2025-11-16T21:26:53.843Z,117.1,0.78,91,60,1,91.3,7.9,-19
2025-11-16T21:26:54.082Z,117.1,0.78,91,59.9,1,91.3,7.9,-19
2025-11-16T21:26:54.454Z,117.1,0.78,91,59.9,1,91.3,7.9,-19
2025-11-16T21:26:54.764Z,117.1,0.78,91,59.9,1,91.3,7.9,-19
2025-11-16T21:26:55.073Z,117.1,0.78,91,59.9,1,91.3,7.9,-19
2025-11-16T21:26:55.081Z,117.1,0.78,91,60,1,91.3,7.9,-19
2025-11-16T21:26:55.285Z,117.1,0.78,91,60,1,91.3,7.9,-19
2025-11-16T21:26:55.525Z,117.1,0.78,91,60,1,91.3,7.9,-19
2025-11-16T21:26:55.765Z,117.1,0.78,91,60,1,91.3,7.9,-18
2025-11-16T21:26:56.012Z,117.1,0.78,91,59.9,1,91.3,7.9,-19
2025-11-16T21:27:11.649Z,117.7,0.78,91.8,60,1,91.8,1,-19
2025-11-16T21:27:11.897Z,117.7,0.78,91.8,60,1,91.8,1,-18
2025-11-16T21:27:12.132Z,117.7,0.78,91.8,60,1,91.8,1,-18
2025-11-16T21:27:12.379Z,117.7,0.78,91.8,60,1,91.8,1,-18
2025-11-16T21:27:12.611Z,117.7,0.78,91.8,60,1,91.8,1,-19
2025-11-16T21:27:12.852Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:13.094Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:13.334Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:13.575Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:13.815Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:14.055Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:27:27.058Z,118.1,0.78,92.1,60,1,92.1,1.8,-19
2025-11-16T21:27:27.327Z,118.1,0.78,92.1,60,1,92.1,1.8,-19
2025-11-16T21:27:27.538Z,118.1,0.78,92.1,60,1,92.1,1.8,-19
2025-11-16T21:27:27.778Z,118.1,0.78,92.1,60,1,92.1,1.8,-19
2025-11-16T21:27:28.016Z,118.1,0.78,92.1,60,1,92.1,1.8,-19
2025-11-16T21:27:37.168Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:37.405Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:37.643Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:37.884Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:38.126Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:38.366Z,117.1,0.78,91.1,60,1,91.3,6.6,-19
2025-11-16T21:27:38.605Z,117.3,0.78,91.2,60,1,91.5,7.3,-19
2025-11-16T21:27:38.845Z,117.3,0.78,91.2,60,1,91.5,7.3,-19
2025-11-16T21:27:39.085Z,117.3,0.78,91.2,60,1,91.5,7.3,-19
2025-11-16T21:27:39.340Z,117.3,0.78,91.2,60,1,91.5,7.3,-19
2025-11-16T21:27:39.615Z,117.3,0.78,91.2,60,1,91.5,7.3,-19
2025-11-16T21:27:39.922Z,117.9,0.78,91.9,60,1,92,3.4,-19
2025-11-16T21:27:40.227Z,117.9,0.78,91.9,60,1,92,3.4,-19
2025-11-16T21:27:40.296Z,117.9,0.78,91.9,60,1,92,3.4,-19
2025-11-16T21:27:40.542Z,117.9,0.78,91.9,60,1,92,3.4,-19
2025-11-16T21:27:40.844Z,117.9,0.78,91.9,60,1,92,3.4,-19
2025-11-16T21:27:46.317Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:46.559Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:46.798Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:47.038Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:47.296Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:51.373Z,119,0.79,93.3,60,1,94,11.5,-19
2025-11-16T21:27:51.608Z,119,0.79,93.3,60,1,94,11.5,-19
2025-11-16T21:27:51.907Z,119,0.79,93.3,60,1,94,11.5,-19
2025-11-16T21:27:52.208Z,119,0.79,93.3,60,1,94,11.5,-19
2025-11-16T21:27:52.518Z,119,0.79,93.3,60,1,94,11.5,-19
2025-11-16T21:27:55.224Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:55.591Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:55.896Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:55.946Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:27:56.186Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:00.514Z,119.3,0.79,93.6,60,1,94.2,11,-19
2025-11-16T21:28:00.750Z,119.3,0.79,93.6,60,1,94.2,11,-19
2025-11-16T21:28:01.118Z,119.3,0.79,93.6,60,1,94.2,11,-19
2025-11-16T21:28:01.230Z,119.3,0.79,93.6,60,1,94.2,11,-19
2025-11-16T21:28:01.471Z,119.3,0.79,93.6,60,1,94.2,11,-19
2025-11-16T21:28:02.920Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:28:03.271Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:28:03.400Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:28:03.643Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:28:03.881Z,117.6,0.78,91.6,60,1,91.7,4.8,-19
2025-11-16T21:28:11.825Z,120,0.79,94.5,60,1,94.8,7.5,-19
2025-11-16T21:28:12.178Z,120,0.79,94.5,60,1,94.8,7.5,-19
2025-11-16T21:28:12.486Z,120,0.79,94.5,60,1,94.8,7.5,-19
2025-11-16T21:28:12.543Z,120,0.79,94.5,60,1,94.8,7.5,-19
2025-11-16T21:28:12.784Z,120,0.79,94.5,60,1,94.8,7.5,-19
2025-11-16T21:28:13.099Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:13.265Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:13.505Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:13.747Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:13.992Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:14.226Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:14.470Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:28:14.713Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:28:14.948Z,120.1,0.79,94.6,59.9,1,94.9,7.3,-19
2025-11-16T21:28:15.189Z,120.1,0.79,94.6,60,1,94.9,7.3,-19
2025-11-16T21:28:15.429Z,120.1,0.79,94.6,60,1,94.9,7.3,-18
2025-11-16T21:28:15.693Z,120.3,0.79,94.8,60,1,95,6.7,-18
2025-11-16T21:28:15.911Z,120.3,0.79,94.8,60,1,95,6.7,-18
2025-11-16T21:28:16.152Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:16.396Z,120.3,0.79,94.8,59.9,1,95,6.7,-19
2025-11-16T21:28:16.629Z,120.3,0.79,94.8,59.9,1,95,6.7,-19
2025-11-16T21:28:16.880Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:17.123Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:17.399Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:17.615Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:17.850Z,120.2,0.79,94.7,59.9,1,95,7,-19
2025-11-16T21:28:18.078Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:18.334Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:18.628Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:18.936Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:19.043Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:19.279Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:19.529Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:19.858Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:20.165Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:20.474Z,120.2,0.79,94.7,60,1,95,7,-19
2025-11-16T21:28:20.781Z,120.2,0.79,94.7,59.9,1,95,7,-19
2025-11-16T21:28:20.794Z,120.3,0.79,94.9,59.9,1,95,5.1,-19
2025-11-16T21:28:20.962Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:28:21.206Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:28:21.451Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:28:21.689Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:28:22.010Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:28:22.169Z,120.4,0.79,94.9,60,1,95.1,6.4,-19
2025-11-16T21:28:22.418Z,120.4,0.79,94.9,60,1,95.1,6.4,-19
2025-11-16T21:28:22.654Z,120.4,0.79,94.9,60,1,95.1,6.4,-19
2025-11-16T21:28:22.890Z,120.4,0.79,94.9,60,1,95.1,6.4,-19
2025-11-16T21:28:23.246Z,120.4,0.79,94.9,60,1,95.1,6.4,-19
2025-11-16T21:28:23.545Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:23.856Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:23.869Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:24.160Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:24.327Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:24.574Z,120.6,0.79,95.1,60,1,95.3,5.8,-19
2025-11-16T21:28:24.814Z,120.6,0.79,95.1,60,1,95.3,5.8,-19
2025-11-16T21:28:25.070Z,120.6,0.79,95.1,60,1,95.3,5.8,-19
2025-11-16T21:28:25.386Z,120.6,0.79,95.1,60,1,95.3,5.8,-19
2025-11-16T21:28:25.542Z,120.6,0.79,95.1,60,1,95.3,5.8,-19
2025-11-16T21:28:25.774Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:26.016Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:26.309Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:26.497Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:26.740Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:26.976Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:27.229Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:27.764Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:27.774Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:27.946Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:28.180Z,119.1,0.79,93.4,60,1,94.1,11.4,-19
2025-11-16T21:28:28.420Z,120.7,0.79,95.2,60,1,95.4,5.4,-19
2025-11-16T21:28:28.766Z,120.7,0.79,95.2,60,1,95.4,5.4,-19
