Timestamp,Tensión (V),Corriente (A),Potencia (W),Frecuencia (Hz),Factor Potencia,Potencia Aparente (VA),Potencia Reactiva (VAR),RSSI
2025-11-16T21:28:36.320Z,120.8,0.79,95.4,60,1,95.4,2.5,-19
2025-11-16T21:28:36.329Z,120.8,0.79,95.4,60,1,95.4,2.5,-19
2025-11-16T21:28:36.341Z,120.8,0.79,95.4,60,1,95.4,2.5,-19
2025-11-16T21:28:36.373Z,120.8,0.79,95.4,60,1,95.4,2.5,-19
2025-11-16T21:28:36.380Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:36.392Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:36.407Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:36.413Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:36.427Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:36.438Z,120.4,0.79,94.8,60,1,95.1,7.7,-19
2025-11-16T21:28:36.456Z,120.4,0.79,94.8,60,1,95.1,7.7,-19
2025-11-16T21:28:36.758Z,120.4,0.79,94.8,60,1,95.1,7.7,-19
2025-11-16T21:28:37.061Z,120.4,0.79,94.8,59.9,1,95.1,7.7,-19
2025-11-16T21:28:37.110Z,120.4,0.79,94.8,60,1,95.1,7.7,-19
2025-11-16T21:28:37.326Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:28:37.577Z,120.3,0.79,94.8,60,1,95,6.7,-19
2025-11-16T21:29:43.744Z,120.5,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:44.040Z,120.5,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:29:44.239Z,120.5,0.13,11,60,0.69,15.7,11.2,-19
2025-11-16T21:29:44.469Z,120.5,0.13,11,60,0.69,15.7,11.2,-19
2025-11-16T21:29:44.717Z,120.5,0.13,11,59.9,0.69,15.7,11.2,-19
2025-11-16T21:29:44.949Z,120.5,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:29:45.267Z,120.5,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:29:45.571Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:45.880Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:45.923Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:46.157Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:46.389Z,120.6,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:29:46.635Z,120.4,0.13,11.1,60,0.7,15.7,11,-18
2025-11-16T21:29:46.868Z,120.4,0.13,11.1,60,0.7,15.7,11,-18
2025-11-16T21:29:47.119Z,120.4,0.13,11.1,60,0.7,15.7,11,-18
2025-11-16T21:29:47.415Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:29:47.728Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:29:48.023Z,120.2,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:48.090Z,120.2,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:48.331Z,120.2,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:48.644Z,120.2,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:48.804Z,120.2,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:49.049Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:49.291Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:49.569Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:49.766Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:50.009Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:50.244Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:50.485Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:50.790Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:50.968Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:51.208Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:51.443Z,120.6,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:29:51.683Z,120.9,0.13,11.2,60,0.71,15.7,11,-18
2025-11-16T21:29:52.022Z,120.9,0.13,11.2,60,0.71,15.7,11,-18
2025-11-16T21:29:52.163Z,120.9,0.13,11.2,60,0.71,15.7,11,-18
2025-11-16T21:29:52.426Z,120.9,0.13,11.2,60,0.71,15.7,11,-18
2025-11-16T21:29:52.660Z,120.9,0.13,11.2,60,0.71,15.7,11,-18
2025-11-16T21:29:52.888Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:53.248Z,120.3,0.13,11.1,60,0.7,15.6,11,-20
2025-11-16T21:29:53.380Z,120.3,0.13,11.1,60,0.7,15.6,11,-20
2025-11-16T21:29:53.615Z,120.3,0.13,11.1,60,0.7,15.6,11,-20
2025-11-16T21:29:53.861Z,120.3,0.13,11.1,60,0.7,15.6,11,-19
2025-11-16T21:29:54.089Z,120.3,0.13,11.1,60,0.7,15.6,11,-19
2025-11-16T21:29:54.326Z,120.3,0.13,11.1,60,0.7,15.6,11,-19
2025-11-16T21:29:54.572Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:54.806Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:55.046Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:55.301Z,120.3,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:29:55.534Z,120.3,0.13,11,60,0.69,15.6,11.1,-19
2025-11-16T21:29:55.769Z,120.3,0.13,11,60,0.69,15.6,11.1,-19
2025-11-16T21:29:56.008Z,120.3,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:29:56.250Z,120.3,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:29:56.627Z,120.3,0.13,11,60,0.69,15.6,11.1,-19
2025-11-16T21:29:56.737Z,120,0.13,11,60,0.71,15.6,11.1,-18
2025-11-16T21:29:56.990Z,120,0.13,11,60,0.71,15.6,11.1,-18
2025-11-16T21:29:57.243Z,120,0.13,11,60,0.71,15.6,11.1,-18
2025-11-16T21:29:57.456Z,120,0.13,11,60,0.71,15.6,11.1,-18
2025-11-16T21:29:57.701Z,120,0.13,11,60,0.71,15.6,11.1,-18
2025-11-16T21:29:57.940Z,120.3,0.13,11,60,0.7,15.6,11.1,-17
2025-11-16T21:29:58.177Z,120.3,0.13,11,60,0.7,15.6,11.1,-17
2025-11-16T21:29:58.468Z,120.3,0.13,11,59.9,0.7,15.6,11.1,-17
2025-11-16T21:29:58.668Z,120.3,0.13,11,60,0.7,15.6,11.1,-18
2025-11-16T21:29:58.898Z,120.3,0.13,11,60,0.7,15.6,11.1,-18
2025-11-16T21:29:59.142Z,120.3,0.13,11,60,0.7,15.6,11.1,-18
2025-11-16T21:29:59.383Z,119.2,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:29:59.699Z,119.2,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:29:59.864Z,119.2,0.13,10.9,60,0.7,15.5,11,-18
2025-11-16T21:30:00.099Z,119.2,0.13,10.9,60,0.7,15.5,11,-18
2025-11-16T21:30:00.342Z,119.2,0.13,10.9,60,0.7,15.5,11,-18
2025-11-16T21:30:00.583Z,119.2,0.13,10.9,60,0.7,15.5,11,-18
2025-11-16T21:30:00.928Z,120.1,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:30:01.065Z,120.1,0.13,11.1,59.9,0.7,15.6,11,-18
2025-11-16T21:30:01.305Z,120.1,0.13,11.1,59.9,0.7,15.6,11,-18
2025-11-16T21:30:01.547Z,120.1,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:30:01.846Z,120.1,0.13,11.1,60,0.7,15.6,11,-18
2025-11-16T21:30:02.154Z,120,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:30:02.266Z,120,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:30:02.507Z,120,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:30:02.746Z,120,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:30:03.076Z,120,0.13,11,60,0.69,15.6,11.1,-18
2025-11-16T21:30:03.384Z,119.2,0.13,11,60,0.7,15.5,10.9,-18
2025-11-16T21:30:03.477Z,119.2,0.13,11,59.9,0.7,15.5,10.9,-18
2025-11-16T21:30:03.717Z,119.2,0.13,11,59.9,0.7,15.5,10.9,-18
2025-11-16T21:30:03.997Z,119.2,0.13,11,59.9,0.7,15.5,10.9,-18
2025-11-16T21:30:04.201Z,119.2,0.13,11,59.9,0.7,15.5,10.9,-18
2025-11-16T21:30:04.441Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:04.688Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:04.920Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:05.178Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:05.537Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:05.843Z,118.8,0.13,10.9,59.9,0.7,15.4,10.9,-18
2025-11-16T21:30:05.899Z,119.8,0.13,11,59.9,0.7,15.6,11,-18
2025-11-16T21:30:06.148Z,119.8,0.13,11,59.9,0.7,15.6,11,-18
2025-11-16T21:30:06.456Z,119.8,0.13,11,60,0.7,15.6,11,-18
2025-11-16T21:30:06.765Z,119.8,0.13,11,60,0.7,15.6,11,-18
2025-11-16T21:30:06.840Z,119.8,0.13,11,60,0.7,15.6,11,-18
2025-11-16T21:30:07.082Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:07.378Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:07.687Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:07.993Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:08.301Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:08.307Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:08.525Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:08.778Z,120.8,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:09.007Z,120.8,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:09.258Z,120.8,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:09.490Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:09.730Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-18
2025-11-16T21:30:09.974Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:10.211Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:10.468Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:10.758Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-19
2025-11-16T21:30:10.938Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-19
2025-11-16T21:30:11.189Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-19
2025-11-16T21:30:11.419Z,120.9,0.13,11.1,60,0.7,15.7,11.1,-19
2025-11-16T21:30:11.659Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-19
2025-11-16T21:30:11.900Z,120.9,0.13,11.1,59.9,0.7,15.7,11.1,-20
2025-11-16T21:30:12.139Z,120.7,0.13,11.1,59.9,0.7,15.7,11.1,-21
2025-11-16T21:30:12.389Z,120.7,0.13,11.1,60,0.7,15.7,11.1,-21
2025-11-16T21:30:12.621Z,120.7,0.13,11.1,60,0.7,15.7,11.1,-20
2025-11-16T21:30:12.906Z,120.7,0.13,11.1,60,0.7,15.7,11.1,-20
2025-11-16T21:30:13.102Z,120.7,0.13,11.1,59.9,0.7,15.7,11.1,-20
2025-11-16T21:30:13.348Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-21
2025-11-16T21:30:13.583Z,120.8,0.13,11.1,60,0.7,15.7,11.1,-21
2025-11-16T21:30:13.830Z,120.8,0.13,11.1,60,0.7,15.7,11.1,-21
2025-11-16T21:30:14.135Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-21
2025-11-16T21:30:14.304Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-22
2025-11-16T21:30:14.546Z,120.8,0.13,11.1,59.9,0.7,15.7,11.1,-21
2025-11-16T21:30:14.784Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:15.061Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:15.363Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:15.507Z,119.6,0.13,11,60,0.7,15.5,11,-21
2025-11-16T21:30:15.746Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:16.000Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:16.286Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:16.466Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:16.720Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:16.974Z,119.6,0.13,11,60,0.7,15.5,11,-21
2025-11-16T21:30:17.195Z,119.6,0.13,11,59.9,0.7,15.5,11,-21
2025-11-16T21:30:17.518Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:17.824Z,119.7,0.13,11,60,0.7,15.6,11,-21
2025-11-16T21:30:17.933Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:18.170Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:18.441Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:18.659Z,120,0.13,11,60,0.69,15.6,11.1,-21
2025-11-16T21:30:18.883Z,120,0.13,11,59.9,0.69,15.6,11.1,-21
2025-11-16T21:30:19.133Z,120,0.13,11,59.9,0.69,15.6,11.1,-21
2025-11-16T21:30:19.376Z,120,0.13,11,60,0.69,15.6,11.1,-21
2025-11-16T21:30:19.665Z,120,0.13,11,59.9,0.69,15.6,11.1,-21
2025-11-16T21:30:19.843Z,120,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:20.087Z,120,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:20.323Z,120,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:20.586Z,120,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:20.893Z,120,0.13,11,60,0.7,15.6,11.1,-19
2025-11-16T21:30:21.204Z,120,0.13,11,59.9,0.69,15.6,11.1,-20
2025-11-16T21:30:21.510Z,120,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:30:21.555Z,120,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:30:21.768Z,120,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:30:22.122Z,120,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:30:22.247Z,120,0.13,11,59.9,0.69,15.6,11.1,-19
2025-11-16T21:30:22.488Z,119.8,0.13,11,60,0.7,15.6,11,-19
2025-11-16T21:30:22.738Z,119.8,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:23.047Z,119.8,0.13,11,60,0.7,15.6,11,-19
2025-11-16T21:30:23.353Z,119.8,0.13,11,59.9,0.7,15.6,11,-20
2025-11-16T21:30:23.660Z,119.8,0.13,11,59.9,0.7,15.6,11,-20
2025-11-16T21:30:23.705Z,119.6,0.13,11,59.9,0.7,15.5,11,-20
2025-11-16T21:30:23.928Z,119.6,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:24.315Z,119.6,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:24.581Z,119.6,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:24.888Z,119.6,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:24.939Z,119.5,0.13,11,60,0.71,15.5,11,-19
2025-11-16T21:30:25.141Z,119.5,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:30:25.387Z,119.5,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:30:25.624Z,119.5,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:30:25.868Z,119.5,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:30:26.137Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:30:26.432Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:30:26.587Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:30:26.846Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:30:27.071Z,120.4,0.13,11.1,59.9,0.7,15.7,11,-18
2025-11-16T21:30:27.306Z,120.4,0.13,11,59.9,0.7,15.7,11.1,-18
2025-11-16T21:30:27.562Z,120.2,0.13,11,60,0.7,15.6,11.1,-18
2025-11-16T21:30:27.785Z,120.2,0.13,11,59.9,0.7,15.6,11.1,-18
2025-11-16T21:30:28.027Z,120.2,0.13,11,59.9,0.7,15.6,11.1,-18
2025-11-16T21:30:28.266Z,120.2,0.13,11,59.9,0.7,15.6,11.1,-18
2025-11-16T21:30:28.515Z,120.2,0.13,11,59.9,0.7,15.6,11.1,-18
2025-11-16T21:30:28.881Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-18
2025-11-16T21:30:29.192Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:30:29.502Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-18
2025-11-16T21:30:29.515Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-18
2025-11-16T21:30:29.813Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-18
2025-11-16T21:30:29.947Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-18
2025-11-16T21:30:30.191Z,118.9,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:30:30.429Z,118.9,0.13,10.9,59.9,0.7,15.5,11,-19
2025-11-16T21:30:30.676Z,118.9,0.13,10.9,59.9,0.7,15.5,11,-19
2025-11-16T21:30:30.913Z,118.9,0.13,10.9,59.9,0.7,15.5,11,-19
2025-11-16T21:30:31.163Z,118.9,0.13,10.9,59.9,0.7,15.5,11,-19
2025-11-16T21:30:31.400Z,119.5,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:31.635Z,119.5,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:31.876Z,119.5,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:32.121Z,119.5,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:32.356Z,119.5,0.13,11,59.9,0.7,15.5,11,-19
2025-11-16T21:30:32.592Z,120.1,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:32.843Z,120.1,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:33.189Z,120.1,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:33.330Z,120.1,0.13,11,59.8,0.7,15.6,11.1,-19
2025-11-16T21:30:33.558Z,120.1,0.13,11,59.8,0.7,15.6,11.1,-19
2025-11-16T21:30:33.802Z,120.1,0.13,11,59.9,0.7,15.6,11.1,-19
2025-11-16T21:30:34.042Z,119.7,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:34.296Z,119.7,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:34.527Z,119.7,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:34.762Z,119.7,0.13,11,59.9,0.7,15.6,11,-20
2025-11-16T21:30:35.003Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:35.244Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:35.488Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:35.724Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:35.973Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:36.259Z,119.7,0.13,11,59.9,0.7,15.6,11,-21
2025-11-16T21:30:36.568Z,119.9,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:36.884Z,119.9,0.13,11,59.9,0.7,15.6,11,-26
2025-11-16T21:30:37.179Z,119.9,0.13,11,59.9,0.7,15.6,11,-19
2025-11-16T21:30:37.191Z,119.9,0.13,11,59.9,0.7,15.6,11,-20
2025-11-16T21:30:37.405Z,119.9,0.13,11,59.9,0.7,15.6,11,-20
2025-11-16T21:30:37.653Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-20
2025-11-16T21:30:37.901Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-20
2025-11-16T21:30:38.125Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:30:38.407Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:30:38.713Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:30:38.853Z,119.3,0.13,11,60,0.71,15.5,10.9,-18
2025-11-16T21:30:39.091Z,119.1,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:30:39.337Z,119.1,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:30:39.635Z,119.1,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:30:39.953Z,119.1,0.13,10.9,59.9,0.7,15.5,11,-18
2025-11-16T21:30:40.054Z,119.1,0.13,10.9,60,0.7,15.5,11,-18
2025-11-16T21:30:40.301Z,119.3,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:40.556Z,119.3,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:40.771Z,119.3,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:41.015Z,119.3,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:41.270Z,119.3,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:41.497Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-28
2025-11-16T21:30:41.785Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-20
2025-11-16T21:30:42.094Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-29
2025-11-16T21:30:42.222Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-27
2025-11-16T21:30:42.461Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-23
2025-11-16T21:30:42.713Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-28
2025-11-16T21:30:43.035Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-21
2025-11-16T21:30:43.343Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-21
2025-11-16T21:30:43.648Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-21
2025-11-16T21:30:43.711Z,118.1,0.13,10.9,59.9,0.71,15.4,10.8,-21
2025-11-16T21:30:43.936Z,118.1,0.13,10.9,60,0.71,15.4,10.8,-21
2025-11-16T21:30:44.216Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:44.433Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:44.626Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:44.879Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:45.192Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:45.496Z,117.8,0.13,10.9,60,0.72,15.3,10.8,-21
2025-11-16T21:30:45.779Z,117.7,0.13,10.9,60,0.72,15.3,10.7,-21
2025-11-16T21:30:46.087Z,117.7,0.13,10.9,60,0.72,15.3,10.7,-21
2025-11-16T21:30:46.097Z,117.7,0.13,10.9,59.9,0.72,15.3,10.7,-21
2025-11-16T21:30:46.395Z,117.7,0.13,10.9,60,0.72,15.3,10.7,-21
2025-11-16T21:30:46.544Z,117.7,0.13,10.9,60,0.72,15.3,10.7,-21
2025-11-16T21:30:46.791Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:47.029Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:47.314Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:47.518Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:47.748Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:47.996Z,117.9,0.13,10.9,59.9,0.71,15.3,10.8,-21
2025-11-16T21:30:48.239Z,117.9,0.13,10.9,59.9,0.71,15.3,10.8,-24
2025-11-16T21:30:48.543Z,117.9,0.13,10.9,60,0.71,15.3,10.8,-27
2025-11-16T21:30:48.712Z,117.9,0.13,10.9,60,0.71,15.3,10.8,-29
2025-11-16T21:30:48.952Z,117.9,0.13,10.9,60,0.71,15.3,10.8,-28
2025-11-16T21:30:49.207Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-29
2025-11-16T21:30:49.471Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-23
2025-11-16T21:30:49.693Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:49.924Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-23
2025-11-16T21:30:50.168Z,117.6,0.13,10.8,59.9,0.71,15.3,10.8,-22
2025-11-16T21:30:50.401Z,117.6,0.13,10.8,59.9,0.71,15.3,10.8,-22
2025-11-16T21:30:50.649Z,117.5,0.13,10.8,59.9,0.71,15.3,10.8,-23
2025-11-16T21:30:51.003Z,117.5,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:51.315Z,117.5,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:51.369Z,117.5,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:51.602Z,117.5,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:51.922Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:52.099Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:52.320Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:52.563Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-29
2025-11-16T21:30:52.801Z,117.6,0.13,10.8,60,0.71,15.3,10.8,-28
2025-11-16T21:30:53.157Z,117.4,0.13,10.8,60,0.71,15.3,10.8,-29
2025-11-16T21:30:53.457Z,117.4,0.13,10.8,60,0.71,15.3,10.8,-28
2025-11-16T21:30:53.765Z,117.4,0.13,10.8,60,0.71,15.3,10.8,-29
2025-11-16T21:30:53.779Z,117.4,0.13,10.8,60,0.71,15.3,10.8,-22
2025-11-16T21:30:54.000Z,117.4,0.13,10.8,60,0.71,15.3,10.8,-21
